date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,45.2,39.5,50.9,21.61
,45.0,38.2,51.8,17.53
,47.3,37.7,57.0,4.80
,53.0,42.9,63.2,5.66
,60.2,49.3,71.2,2.97
,61.0,48.4,73.5,0.01
,60.9,50.1,71.6,0.10
,59.1,51.4,67.0,3.06
,54.7,44.4,65.0,1.94
,47.2,37.8,56.6,4.70
,45.0,34.3,55.7,3.78
,40.6,33.7,47.5,7.99
,38.4,33.1,43.6,18.47
,42.1,36.2,47.9,19.35
,48.0,41.2,54.8,12.23
,53.3,44.0,62.6,8.00
,61.0,49.8,72.1,2.29
,63.2,53.3,73.0,3.34
,62.6,51.4,73.6,0.20
,58.9,47.9,69.8,1.50
,52.8,43.0,62.6,3.13
,46.1,36.2,56.0,2.27
,47.5,38.6,56.5,7.46
,49.2,41.4,56.9,8.62
,41.8,34.5,49.0,12.38
,40.9,34.4,47.4,11.24
,48.5,40.8,56.2,5.67
,54.9,45.0,64.7,6.40
,63.5,50.6,76.3,1.45
,64.4,51.4,77.3,0.01
,62.6,50.1,75.1,0.00
,58.7,48.9,68.5,0.59
,52.6,41.5,63.7,2.31
,44.1,35.9,52.3,7.32
,42.9,35.1,50.8,10.43
,43.6,35.2,52.1,4.72
,43.0,37.1,49.0,14.93
,45.0,38.6,51.4,11.80
,48.2,41.3,55.0,13.49
,54.0,44.0,63.9,3.07
,61.9,50.2,73.6,2.27
,62.2,50.0,74.3,0.38
,61.2,50.5,71.9,1.39
,57.9,46.1,69.7,0.67
,51.0,40.0,62.1,0.70
,49.5,39.2,59.8,1.95
,44.1,36.0,52.2,12.79
,42.0,34.1,49.8,5.72
,42.0,35.4,48.6,14.80
,40.6,33.6,47.5,14.56
,49.4,42.7,56.2,12.20
,56.6,45.7,67.4,3.13
,58.8,45.6,71.9,0.05
,64.0,52.7,75.4,0.71
,61.3,49.8,72.8,0.30
,55.5,45.2,65.9,0.76
,50.3,40.3,60.3,2.21
,49.0,40.7,57.2,5.97
,45.4,34.0,56.8,1.72
,43.0,35.0,50.9,3.69
,42.4,36.8,48.0,14.75
,43.1,38.2,47.9,24.02
,44.8,37.8,51.8,14.18
,55.4,44.8,66.2,1.61
,58.6,46.0,71.2,0.92
,61.2,49.5,73.0,0.83
,61.1,50.2,71.9,0.95
,56.4,46.5,66.3,2.12
,50.2,39.8,60.7,2.07
,45.5,36.5,54.5,3.19
,43.1,34.9,51.3,9.23
,41.8,31.4,52.2,3.28
,42.1,35.6,48.6,18.10
,44.2,36.3,52.1,5.73
,47.4,40.7,54.2,14.30
,54.0,44.7,63.4,4.65
,62.6,51.2,74.2,2.01
,61.4,50.5,72.3,0.07
,59.6,48.8,70.4,0.84
,56.6,47.5,65.8,2.51
,53.0,43.0,63.0,7.48
,46.5,38.6,54.4,11.52
,45.0,36.5,53.4,9.56
,50.2,42.6,57.7,8.03
,38.4,29.3,47.4,3.40
,44.6,37.0,52.2,5.12
,48.6,41.3,55.8,10.54
,54.3,45.0,63.6,9.74
,61.3,50.2,72.4,1.53
,61.7,51.0,72.4,1.06
,60.0,48.4,71.6,0.06
,55.7,44.8,66.5,0.79
,50.4,41.0,59.8,2.35
,49.4,39.1,59.8,4.04
,43.9,35.9,51.8,11.12
,42.9,35.8,50.1,9.63
,39.8,31.7,47.8,3.25
,42.5,36.5,48.6,8.95
,44.7,36.0,53.4,14.92
,52.8,42.3,63.4,7.64
,58.2,46.6,69.9,1.03
,62.9,51.8,74.0,0.45
,62.6,51.1,74.0,0.17
,58.8,48.1,69.5,0.65
,52.1,43.2,61.0,6.01
,48.2,38.2,58.2,4.46
,45.8,38.3,53.2,15.85
,46.1,39.5,52.6,17.61
,45.6,37.3,54.0,7.35
,43.8,36.3,51.2,5.01
,46.2,38.3,54.0,17.12
,53.5,43.6,63.4,3.97
,59.0,47.2,70.8,0.34
,60.6,49.5,71.6,0.85
,60.7,49.2,72.2,0.01
,57.6,46.3,68.9,0.09
,51.6,42.6,60.6,8.27
,49.1,39.7,58.5,5.46
,46.7,39.5,53.8,12.47
,43.6,35.6,51.7,11.13
,41.6,34.9,48.4,8.84
,42.7,34.7,50.8,5.81
,46.8,36.8,56.8,2.19
,54.9,45.8,63.9,3.34
,58.7,49.2,68.1,4.02
,60.6,48.4,72.7,0.15
,61.5,49.7,73.3,0.21
,58.0,48.2,67.8,1.16
,51.8,41.3,62.2,3.33
,49.5,39.3,59.7,1.17
,45.7,37.0,54.4,7.25
,42.6,35.0,50.1,12.31
,45.1,38.9,51.3,18.28
,48.3,41.3,55.2,7.62
,48.4,41.4,55.4,12.07
,54.9,43.6,66.2,3.51
,60.8,49.1,72.6,1.88
,63.8,51.4,76.2,0.13
,63.2,52.6,73.8,0.83
,59.7,50.8,68.7,2.65
,55.2,44.7,65.7,1.41
,48.8,39.5,58.1,5.55
